date,ticker,open,high,low,close,volume_shares,turnover_value,free_float_shares,sector,industry,board,ret_1,ret_5,ret_20,ma_10,ma_20,ma_50,dist_ma_20_pct,dist_ma_50_pct,range_pct,true_range_pct,atr_14_pct,vol_20_mean,vol_20_std,volume_z20,high_20,low_20,close_loc_20,compression_score,trend_eff_20,breakout_tension,up_vol_10,down_vol_10,pullback_quality,phase,phase_confidence,institutional_support,acc_inventory_strength,institutional_participation_score,retail_participation_score,institutional_resistance,distribution_overhang,broker_alignment_score,foreign_net_20d,foreign_alignment_score,regime,macro_alignment_score,macro_headwind_score,broker_profile_confidence_mean,future_max_return,future_min_return,label_ready_long,support_distance_pct,resistance_headroom_pct,resistance_headroom_score,dry_score,wet_score,false_breakout_risk,phase_deterioration_score,tape_conviction_score,transfer_suspicion,spoof_risk_score,book_support_score,microstructure_strength_score,microstructure_weakness_score,acc_inventory_strength_scaled,distribution_overhang_scaled,foreign_net_20d_scaled,volume_z20_scaled,accumulation_quality_score,breakout_integrity_score,distribution_risk_score,model_prob_raw,calibrated_prob,rule_long_score,confidence,blended_long_prob,verdict,why_now,invalidation
2025-08-15,AAA,118.41,119.85,117.43,118.94,918385,108987107,500000000.0,Industrial,Industrial Services,REG,0.009848870776023144,0.014846416382252592,,117.702,117.96727272727274,117.96727272727274,0.8245738417434589,0.8245738417434589,2.034639313939791,2.034639313939791,2.509873062027874,1224368.5454545454,346856.18380111485,-0.8821625784535344,122.85,112.55,0.6203883494543314,3.4137744597737054,0.16247582203457786,62.03883494543314,8024882.0,3331903.0,0.5848034899453973,ACCUMULATION,42.306277573174754,118.02149375806066,6590.139836580199,51.52326793858633,51.35722445868886,117.81741428968306,165.12191974204234,50.16604347989747,1721.0,70,CHOP,50,50,69.38630931080701,0.016058516899276842,-0.03396670590213546,0.0,0.7782533610549258,-0.9438252146602877,0.0,47.704540301802545,52.295459698197455,38.44229309194918,35,50.0,50.0,50.0,50.0,50.0,50.0,87.79517635334943,3.377611517344792,83.0712612913879,8.379691194962518,66.02727685001938,48.124388888229106,33.92328666563121,0.1803972010373487,0.037037037037037035,46.848185307030725,59.15833683166356,0.3390484082603262,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.02 atau gagal tembus 117.82
2025-08-18,AAA,118.42,120.47,117.2,119.35,1439615,171152058,500000000.0,Industrial,Industrial Services,REG,0.003447116193038502,0.03764562684750472,,117.694,118.0825,118.0825,1.073402070586238,1.073402070586238,2.7398408043569304,2.7398408043569304,2.530779220421425,1242305.75,336501.0116048891,0.5863555923917247,122.85,112.55,0.660194174693185,2.609252924271132,0.11813953487273247,66.0194174693185,7974001.0,3327875.0,0.5826593199574468,ACCUMULATION,42.40872827050848,118.1374846169168,7128.287739031497,57.125289770707056,44.57144046030889,117.922519010182,109.43157444645453,62.553849310398164,1913.0,70,CHOP,50,50,74.26168175116348,0.022371177209886906,-0.0372852953498114,0.0,1.026359573352198,-1.196046074418089,0.0,47.8960814079172,52.1039185920828,39.841808960691694,35,50.0,50.0,50.0,50.0,50.0,50.0,85.26143010827441,2.1136445620863977,84.32527052831247,99.99999996128126,67.47714304047837,61.76099679652555,32.82448049832101,0.09973351747053,0.037037037037037035,50.85731231975534,59.97118064526739,0.36711229734939843,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.14 atau gagal tembus 117.92
2025-08-19,AAA,120.02,120.85,117.84,119.42,931061,111464060,500000000.0,Industrial,Industrial Services,REG,0.0005865102639297515,0.04042516117790562,,117.676,118.18538461538462,118.18538461538462,1.044643031482484,1.044643031482484,2.520515826494717,2.520515826494717,2.5299239375941993,1218363.8461538462,333539.57054694585,-0.8613755953535576,122.85,112.55,0.6669902911973802,2.6421663577434913,0.11090573011914043,66.69902911973801,3333615.0,8526190.0,-1.0,ACCUMULATION,26.645736716435515,118.26358929570075,7708.363422946026,55.05689387554809,46.98213775773894,118.06413767115941,194.12041458172297,58.07475611780915,2113.0,70,CHOP,50,50,73.86740698367637,0.0260425389382013,-0.03784960643108348,0.0,0.977824798981719,-1.135372909764354,0.0,42.703214284151,57.296785715849,63.0155128486212,35,50.0,50.0,50.0,50.0,50.0,50.0,86.20888592637935,3.4721855885424917,86.83085090693307,53.30435532655606,63.433126925158305,40.20928455347848,38.64348239627173,0.04218465320401197,0.0,42.27977706716988,56.345420866647586,0.2959584394701892,NEUTRAL,foreign flow mendukung,close di bawah 118.26 atau gagal tembus 118.06
2025-08-20,AAA,119.45,119.68,117.54,118.28,1126411,133890867,500000000.0,Industrial,Industrial Services,REG,-0.009546139675096321,0.0065526338183983235,,117.646,118.19214285714285,118.19214285714285,0.07433416531192893,0.07433416531192893,1.8092661481230983,1.8092661481230983,2.4744887230194994,1211795.7857142857,321395.40893666475,-0.2656689652063811,122.85,112.55,0.5563106795576402,4.775452785168127,0.1956521738966852,55.631067955764024,4641726.0,7720021.0,-0.6631789554144296,ACCUMULATION,28.685479134823865,118.2654171745406,8470.737971601833,55.56219575496313,46.44364441131873,118.10607631442755,264.208608362997,59.1185513436444,2192.0,70,CHOP,50,50,75.11643436431497,0.03593168752113618,-0.028576259722691844,0.0,0.012330591484643882,-0.14704403582385117,1.271625312242372,43.716116697010264,56.283883302989736,54.77783996268148,35,50.0,50.0,50.0,50.0,50.0,50.0,92.68302193138437,4.459815766416378,88.21438726185836,56.88100923701672,65.82281044616276,41.30602908468327,37.17561707998622,0.13463398471585467,0.037037037037037035,43.79268923702074,55.71650133995255,0.31765993577025625,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.27 atau gagal tembus 118.11
2025-08-21,AAA,117.67,118.4,114.95,117.01,1107288,129928621,500000000.0,Industrial,Industrial Services,REG,-0.010737233682786562,-0.006537612497877321,,117.529,118.11333333333333,118.11333333333333,-0.9341310605632924,-0.9341310605632924,2.94846594308179,2.94846594308179,2.5083442387382346,1204828.6,310877.65940451337,-0.31375879562024156,122.85,112.55,0.43300970869582517,3.4726074235989586,0.2728647014155058,43.300970869582514,10322914.0,2373485.0,0.7700760657310524,ACCUMULATION,40.37223948177184,118.156604436594,9126.676902027806,54.81556200462483,47.48828245491772,118.03671448223115,291.24547923755233,57.32727954970711,2423.0,70,CHOP,50,50,74.3476196670399,0.05307238697547212,-0.0180326467823263,0.0,-0.9704107883442892,0.8774587490224306,53.31866437443454,46.723648193629515,53.276351806370485,40.61867396124826,35,50.0,50.0,50.0,50.0,50.0,50.0,94.87947335937467,4.581246426176189,90.88368379024608,45.246471588849765,68.55030761789723,43.57373548538635,34.23805818936565,0.15919828937564412,0.037037037037037035,46.33720586354012,59.33325429941189,0.33547155215589197,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.16 atau gagal tembus 118.04
2025-08-22,AAA,117.26,119.01,114.9,117.36,1483761,174060101,500000000.0,Industrial,Industrial Services,REG,0.002991197333561235,-0.013284008743904452,,117.545,118.06625,118.06625,-0.5981811059468711,-0.5981811059468711,3.502044989775051,3.502044989775051,2.549162669814917,1222261.875,308325.52561319026,0.8481267468203811,122.85,112.55,0.4669902912167974,1.9018115734752712,0.24005891014432645,46.69902912167974,7256703.0,5023216.0,0.3077826114696992,ACCUMULATION,35.80432137558812,118.09185625585751,9740.776748497392,54.17261332769166,48.334696587470695,118.00028707586118,266.87679704898915,55.83791674022096,2489.0,70,CHOP,50,50,73.94393106670864,0.07200068166325835,-0.020449897750511314,0.0,-0.6197347379076401,0.5455752180139495,51.52887918053135,45.0105014108184,54.9894985891816,48.14228911020532,35,50.0,50.0,50.0,50.0,50.0,50.0,94.634171884276,3.9897972930696373,90.34011885192939,90.86964674353094,67.26323675076708,46.27933042671095,35.910547927861344,0.18390768362409812,0.037037037037037035,45.93263474425754,57.8069303293801,0.33263955432091386,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.09 atau gagal tembus 118.00
2025-08-25,AAA,117.39,118.32,114.96,116.77,1041861,121978412,500000000.0,Industrial,Industrial Services,REG,-0.005027266530334029,-0.021617092584834463,,117.71999999999998,117.99,117.99,-1.0339859310111055,-1.0339859310111055,2.8774514001884044,2.8774514001884044,2.644207573937309,1211650.0588235294,301724.16427787795,-0.5627294029627629,122.85,112.55,0.4097087378243001,3.7818509213138896e-08,0.271700776268759,40.97087378243001,6668369.0,6458248.0,0.031510103894970554,ACCUMULATION,31.447426277082887,118.02129210463322,10100.665097269928,53.929600779135434,48.556888348188565,117.85346216125235,323.67174977098034,55.37271243094687,2620.0,70,CHOP,50,50,73.80480027942282,0.08726556478547565,8.563843452935593e-05,1.0,-1.0602257290352912,0.9278600336151133,62.888221815043096,42.79494407238383,57.20505592761617,52.734088632755416,35,50.0,50.0,50.0,50.0,50.0,50.0,92.05552005724866,4.683668068507191,90.13437057990451,0.0,65.30149093549275,27.570092132278386,37.45545982156923,0.12043419803337967,0.037037037037037035,40.12028910194068,56.390462971892696,0.2919531348246958,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.02 atau gagal tembus 117.85
2025-08-26,AAA,117.73,119.1,116.81,118.08,1502985,177210259,500000000.0,Industrial,Industrial Services,REG,0.011218634923353621,-0.011220901021604446,,118.05,117.99499999999999,117.99499999999999,0.07203695071826832,0.07203695071826832,1.9393631436314296,1.9732384823848224,2.585167636608196,1227835.3333333333,300662.03939854825,0.9151460131684133,122.85,112.55,0.5368932038313698,2.2328027076509898,0.1640826873279023,53.68932038313699,14812295.0,1281352.0,0.9134940264152179,ACCUMULATION,42.47483012297788,118.02505121316632,10705.279463231607,53.97322884483309,48.564777703372705,117.85584232874442,302.81667352441536,55.40845114146038,2838.0,70,CHOP,50,50,72.92697471449722,0.07520325203252032,-0.01100948509485089,0.0,0.04655688455024176,-0.18983542619883664,0.0,47.07919137386038,52.92080862613962,31.377620779312146,35,50.0,50.0,50.0,50.0,50.0,50.0,92.98484748393057,4.127824602030926,92.135207496643,65.50997462181445,68.15855428490245,56.56266285738228,32.71369106113901,0.11119093765215675,0.037037037037037035,49.721435043307615,59.778780112190994,0.35916115641426444,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.03 atau gagal tembus 117.86
2025-08-27,AAA,117.83,119.24,117.82,118.49,1192593,140915916,500000000.0,Industrial,Industrial Services,REG,0.003472222222222099,0.001775448089279541,,118.148,118.02105263157895,118.02105263157895,0.3973421334284577,0.3973421334284577,1.1984133682167286,1.1984133682167286,2.4707105686101376,1225980.4736842106,292302.8210394086,-0.11422220820684147,122.85,112.55,0.5766990290702233,6.561398884551835,0.13404657016148314,57.66990290702233,21733881.0,0.0,1.0,ACCUMULATION,44.84791004840526,118.05390726043392,11292.700271283133,53.901491933099116,48.6010485649275,117.8910373372287,284.27442342154905,55.300443368171614,3004.0,70,CHOP,50,50,72.61220367803135,0.07148282555489915,-0.014431597603173252,0.0,0.3694013605191726,-0.5054963817801461,3.9658084564924736,49.44100558488319,50.55899441511681,32.008045699075254,35,50.0,50.0,50.0,50.0,50.0,50.0,92.00606642087571,3.7424486835186412,92.42587021915637,37.26391856724662,68.7105712814246,54.938545689284965,32.07710898900512,0.10756706922207411,0.037037037037037035,50.02623069148445,60.487802322493216,0.36129472595150225,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.05 atau gagal tembus 117.89
2025-08-28,AAA,118.35,120.58,116.78,119.86,969965,115528736,500000000.0,Industrial,Industrial Services,REG,0.011562157144062724,0.024356892573284217,,118.356,118.11300000000001,118.11300000000001,1.4790920559125453,1.4790920559125453,3.1703654263307164,3.1703654263307164,2.5515045885796406,1213179.7,290208.96572934266,-0.8380674917770399,122.85,112.55,0.7097087377951743,3.505889145630576,0.04403244495689303,70.97087377951743,17197430.0,810487.0,0.9528716209340582,ACCUMULATION,46.170510985220126,118.13269852551942,11682.309767213885,53.97745599362812,48.34794349461914,117.99686904745745,248.01030707022562,55.62951249900898,3196.0,70,CHOP,50,50,74.1638696557201,0.06933088603370585,-0.017019856499249197,0.0,1.4621705048983191,-1.5544226201756661,0.0,48.958024553248286,51.041975446751714,36.19480836411135,35,50.0,50.0,50.0,50.0,50.0,50.0,94.12655547141142,3.2005426951098404,92.0827389443558,31.83527882533622,69.53582943954557,57.13126351395245,32.73668085635174,0.11119093765215675,0.037037037037037035,50.594182804125516,61.159301178704176,0.36527039073998974,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.13 atau gagal tembus 118.00
2025-08-29,AAA,119.91,120.64,117.89,119.48,1018864,121953032,500000000.0,Industrial,Industrial Services,REG,-0.0031703654263306458,0.01806407634628493,-0.009451168960371459,118.41,118.056,118.17809523809522,1.2062072236904475,1.101646425491798,2.3016404419149645,2.3016404419149645,2.512216193784362,1216518.5,287417.75901555974,-0.6876906307981443,122.85,112.55,0.6728155339152615,4.99171783652713,0.003039513677626609,67.28155339152615,8934188.0,2884454.0,0.6771442463489687,ACCUMULATION,41.39431755976993,118.20074706275662,12089.075120705676,51.907148110569274,50.76240996805115,118.05283832352077,228.29015246417248,51.14473814251812,3190.0,70,CHOP,50,50,74.03648765896557,0.09901238701037829,-0.01389353866755949,1.0,1.0822714483895712,-1.1944774660857305,0.0,48.168094723693436,51.831905276306564,39.30537709571806,35,50.0,50.0,50.0,50.0,50.0,50.0,93.92316641707453,2.849433677205823,90.9676779694536,32.91879779964032,67.89004919169119,53.69495849684574,33.73709017026456,0.18978033123631943,0.037037037037037035,48.896341098916906,59.61053816307939,0.35338549880352943,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.20 atau gagal tembus 118.05
2025-09-01,AAA,119.24,122.02,117.82,120.87,1502614,180398571,500000000.0,Industrial,Industrial Services,REG,0.011633746233679298,0.035111758157061024,0.012057272042200529,118.56199999999998,118.128,118.30045454545456,2.321210889882175,2.1720503648260836,3.47480764457682,3.47480764457682,2.606706536455141,1220906.95,291249.798771374,0.9672351747138346,122.02,112.55,0.8785638858628769,1.4182335319517136,0.07187323146169428,87.8563885862877,4941249.0,7640220.0,-0.5462123038122544,ACCUMULATION,37.36809046001085,118.33332493290172,12508.738993895091,52.06018821495842,50.47997020784714,118.33714095171041,246.86580017720962,51.580218007111284,3240.0,70,CHOP,50,50,74.4025621602054,0.08637379002233803,-0.010920824025812959,1.0,2.1436692229654275,-2.095523329436244,0.0,45.67050263136436,54.32949736863564,62.6037717108517,35,50.0,50.0,50.0,50.0,50.0,50.0,92.33149689295338,2.9608749794913862,91.74545084882669,72.78343276752278,66.40915146046294,53.13969192701724,38.15383779187346,0.22256593860700305,0.037037037037037035,46.91789063663841,58.38071741135486,0.33953634556758,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.33 atau gagal tembus 118.34
2025-09-02,AAA,121.23,122.53,119.78,121.07,1586939,192251770,500000000.0,Industrial,Industrial Services,REG,0.0016546703069413304,0.02532181571815717,0.012290969899665605,118.727,118.20149999999998,118.42086956521739,2.4267881541266467,2.2370469364976664,2.271413232014537,2.271413232014537,2.506966556206668,1245798.7,300518.6674331564,1.1351717446167562,122.53,112.55,0.8537074147441167,5.190251326388207,0.14777448070339605,85.37074147441167,6383854.0,5847831.0,0.08396542276812735,ACCUMULATION,45.451826026587895,118.46405593576475,12962.107908986665,52.46316472391224,50.09741961038438,118.44829226086087,204.16281317455116,52.365745113527865,3258.0,70,CHOP,50,50,74.11590358168895,0.08994796398777583,-0.012554720409680309,1.0,2.199776163031486,-2.1654478724201898,6.041542542925522,49.62061524766739,50.37938475233261,53.44813503471002,35,50.0,50.0,50.0,50.0,50.0,50.0,92.06344650844068,2.3757729272709858,90.06192264743781,99.99999995769622,68.52270985663495,62.64225362793417,35.39133977112412,0.18013424895965868,0.037037037037037035,51.114611714806856,60.921647420096875,0.3689133931147591,WATCH,broker accumulation kuat; foreign flow mendukung,close di bawah 118.46 atau gagal tembus 118.45
